valor,elemento,foil,tipoCarta,colecao
33.35,Luta,Reverse Foil,Pokémon – Basic,Raio Preto
28.07,Luta,Reverse Foil,Pokémon – Basic,Raio Preto
38.97,Luta,Pokeball Foil,Pokémon – Basic,Raio Preto
35.12,Luta,Reverse Foil,Pokémon – Basic,Raio Preto
18.8,Luta,Foil,Pokémon – Basic,Raio Preto
14.55,Luta,Normal,Pokémon – Basic,Raio Preto
31.39,Luta,Reverse Foil,Pokémon – Basic,Raio Preto
12.21,Luta,Normal,Pokémon – Basic,Raio Preto
25.51,Luta,Foil,Pokémon – Basic,Raio Preto
29.23,Luta,Reverse Foil,Pokémon – Basic,Raio Preto
27.78,Luta,Foil,Pokémon – Basic,Raio Preto
13.04,Luta,Normal,Pokémon – Basic,Raio Preto
8.35,Luta,Normal,Pokémon – Basic,Raio Preto
30.87,Luta,Reverse Foil,Pokémon – Basic,Raio Preto
17.21,Luta,Foil,Pokémon – Basic,Raio Preto
66.66,Raio,Reverse Foil,Pokémon – Basic,Raio Preto
56.77,Raio,Reverse Foil,Pokémon – Basic,Raio Preto
88.5,Raio,Pokeball Foil,Pokémon – Basic,Raio Preto
0.78,Raio,Normal,Pokémon – Basic,Raio Preto
37.57,Raio,Foil,Pokémon – Basic,Raio Preto
58.08,Raio,Reverse Foil,Pokémon – Basic,Raio Preto
8.67,Raio,Normal,Pokémon – Basic,Raio Preto
59.96,Raio,Reverse Foil,Pokémon – Basic,Raio Preto
36.51,Raio,Foil,Pokémon – Basic,Raio Preto
35.54,Raio,Foil,Pokémon – Basic,Raio Preto
84.15,Raio,Pokeball Foil,Pokémon – Basic,Raio Preto
73.15,Raio,Reverse Foil,Pokémon – Basic,Raio Preto
28.66,Raio,Normal,Pokémon – Basic,Raio Preto
26.79,Raio,Normal,Pokémon – Basic,Raio Preto
35.97,Raio,Foil,Pokémon – Basic,Raio Preto
42.46,Raio,Foil,Pokémon – Basic,Raio Preto
4.9,Raio,Normal,Pokémon – Basic,Raio Preto
81.41,Raio,Pokeball Foil,Pokémon – Basic,Raio Preto
0.56,Raio,Normal,Pokémon – Basic,Raio Preto
34.14,Raio,Normal,Pokémon – Basic,Raio Preto
25.2,Raio,Normal,Pokémon – Basic,Raio Preto
46.44,Raio,Foil,Pokémon – Basic,Raio Preto
20.05,Raio,Normal,Pokémon – Basic,Raio Preto
63.47,Raio,Reverse Foil,Pokémon – Basic,Raio Preto
54.8,Raio,Foil,Pokémon – Basic,Raio Preto
66.82,Raio,Reverse Foil,Pokémon – Basic,Raio Preto
39.58,Raio,Foil,Pokémon – Basic,Raio Preto
10.18,Raio,Normal,Pokémon – Basic,Raio Preto
88.17,Raio,Pokeball Foil,Pokémon – Basic,Raio Preto
59.84,Raio,Reverse Foil,Pokémon – Basic,Raio Preto
53.48,Raio,Foil,Pokémon – Basic,Raio Preto
29.04,Raio,Normal,Pokémon – Basic,Raio Preto
26.82,Raio,Normal,Pokémon – Basic,Raio Preto
83.35,Raio,Pokeball Foil,Pokémon – Basic,Raio Preto
73.45,Raio,Reverse Foil,Pokémon – Basic,Raio Preto
51.95,Raio,Foil,Pokémon – Basic,Raio Preto
64.22,Raio,Reverse Foil,Pokémon – Basic,Raio Preto
7.41,Raio,Normal,Pokémon – Basic,Raio Preto
70.09,Raio,Reverse Foil,Pokémon – Basic,Raio Preto
11.42,Raio,Normal,Pokémon – Basic,Raio Preto
4.92,Raio,Normal,Pokémon – Basic,Raio Preto
39.09,Raio,Foil,Pokémon – Basic,Raio Preto
2.03,Raio,Normal,Pokémon – Basic,Raio Preto
8.64,Raio,Normal,Pokémon – Basic,Raio Preto
84.22,Raio,Pokeball Foil,Pokémon – Basic,Raio Preto
71.51,Raio,Reverse Foil,Pokémon – Basic,Raio Preto
25.83,Raio,Normal,Pokémon – Basic,Raio Preto
67.9,Raio,Reverse Foil,Pokémon – Basic,Raio Preto
1.54,Raio,Normal,Pokémon – Basic,Raio Preto
0.45,Raio,Normal,Pokémon – Basic,Raio Preto
22.44,Raio,Normal,Pokémon – Basic,Raio Preto
26.67,Raio,Normal,Pokémon – Basic,Raio Preto
7.5,Raio,Normal,Pokémon – Basic,Raio Preto
27.23,Raio,Normal,Pokémon – Basic,Raio Preto
70.29,Raio,Reverse Foil,Pokémon – Basic,Raio Preto
82.65,Raio,Pokeball Foil,Pokémon – Basic,Raio Preto
50.96,Raio,Foil,Pokémon – Basic,Raio Preto
5.95,Raio,Normal,Pokémon – Basic,Raio Preto
24.7,Raio,Normal,Pokémon – Basic,Raio Preto
6.38,Raio,Normal,Pokémon – Basic,Raio Preto
11.57,Raio,Normal,Pokémon – Basic,Raio Preto
80.83,Raio,Pokeball Foil,Pokémon – Basic,Raio Preto
48.39,Raio,Foil,Pokémon – Basic,Raio Preto
54.0,Raio,Foil,Pokémon – Basic,Raio Preto
4.83,Raio,Normal,Pokémon – Basic,Raio Preto
37.95,Raio,Foil,Pokémon – Basic,Raio Preto
10.3,Raio,Normal,Pokémon – Basic,Raio Preto
63.84,Raio,Reverse Foil,Pokémon – Basic,Raio Preto
75.42,Raio,Reverse Foil,Pokémon – Basic,Raio Preto
44.32,Raio,Foil,Pokémon – Basic,Raio Preto
76.86,Raio,Pokeball Foil,Pokémon – Basic,Raio Preto
50.48,Raio,Foil,Pokémon – Basic,Raio Preto
77.29,Raio,Pokeball Foil,Pokémon – Basic,Raio Preto
64.73,Raio,Reverse Foil,Pokémon – Basic,Raio Preto
80.2,Raio,Pokeball Foil,Pokémon – Basic,Raio Preto
22.5,Raio,Normal,Pokémon – Basic,Raio Preto
46.35,Raio,Foil,Pokémon – Basic,Raio Preto
19.78,Raio,Normal,Pokémon – Basic,Raio Preto
89.0,Raio,Pokeball Foil,Pokémon – Basic,Raio Preto
73.74,Raio,Reverse Foil,Pokémon – Basic,Raio Preto
4.11,Raio,Normal,Pokémon – Basic,Raio Preto
57.39,Raio,Reverse Foil,Pokémon – Basic,Raio Preto
75.36,Raio,Reverse Foil,Pokémon – Basic,Raio Preto
38.97,Raio,Foil,Pokémon – Basic,Raio Preto
1.3,Raio,Normal,Pokémon – Basic,Raio Preto
15.45,Raio,Normal,Pokémon – Basic,Raio Preto
17.09,Raio,Normal,Pokémon – Basic,Raio Preto
50.78,Raio,Foil,Pokémon – Basic,Raio Preto
1.9,Raio,Normal,Pokémon – Basic,Raio Preto
60.2,Raio,Reverse Foil,Pokémon – Basic,Raio Preto
17.34,Raio,Normal,Pokémon – Basic,Raio Preto
45.32,Raio,Foil,Pokémon – Basic,Raio Preto
22.89,Raio,Normal,Pokémon – Basic,Raio Preto
51.25,Raio,Foil,Pokémon – Basic,Raio Preto
6.56,Raio,Normal,Pokémon – Basic,Raio Preto
54.22,Raio,Foil,Pokémon – Basic,Raio Preto
4.19,Raio,Normal,Pokémon – Basic,Raio Preto
80.48,Raio,Pokeball Foil,Pokémon – Basic,Raio Preto
44.78,Raio,Foil,Pokémon – Basic,Raio Preto
34.35,Raio,Foil,Pokémon – Basic,Raio Preto
44.52,Raio,Foil,Pokémon – Basic,Raio Preto
32.4,Luta,Reverse Foil,Pokémon – Basic,Raio Preto
28.56,Luta,Reverse Foil,Pokémon – Basic,Raio Preto
32.56,Luta,Reverse Foil,Pokémon – Basic,Raio Preto
36.06,Luta,Pokeball Foil,Pokémon – Basic,Raio Preto
23.84,Luta,Foil,Pokémon – Basic,Raio Preto
27.34,Luta,Reverse Foil,Pokémon – Basic,Raio Preto
28.52,Luta,Reverse Foil,Pokémon – Basic,Raio Preto
28.85,Luta,Reverse Foil,Pokémon – Basic,Raio Preto
36.75,Luta,Pokeball Foil,Pokémon – Basic,Raio Preto
25.26,Luta,Reverse Foil,Pokémon – Basic,Raio Preto
25.05,Luta,Reverse Foil,Pokémon – Basic,Raio Preto
38.53,Luta,Pokeball Foil,Pokémon – Basic,Raio Preto
24.15,Luta,Foil,Pokémon – Basic,Raio Preto
30.94,Luta,Reverse Foil,Pokémon – Basic,Raio Preto
35.95,Luta,Pokeball Foil,Pokémon – Basic,Raio Preto
38.28,Luta,Pokeball Foil,Pokémon – Basic,Raio Preto
36.33,Luta,Pokeball Foil,Pokémon – Basic,Raio Preto
29.06,Luta,Reverse Foil,Pokémon – Basic,Raio Preto
35.22,Luta,Pokeball Foil,Pokémon – Basic,Raio Preto
33.85,Luta,Reverse Foil,Pokémon – Basic,Raio Preto
23.82,Luta,Foil,Pokémon – Basic,Raio Preto
38.37,Luta,Pokeball Foil,Pokémon – Basic,Raio Preto
34.4,Luta,Pokeball Foil,Pokémon – Basic,Raio Preto
25.31,Luta,Reverse Foil,Pokémon – Basic,Raio Preto
37.52,Luta,Pokeball Foil,Pokémon – Basic,Raio Preto
27.39,Luta,Reverse Foil,Pokémon – Basic,Raio Preto
46.36,Luta,Pokeball Foil,Pokémon – Basic,Raio Preto
20.66,Luta,Foil,Pokémon – Basic,Raio Preto
37.1,Luta,Reverse Foil,Pokémon – Basic,Raio Preto
28.02,Luta,Foil,Pokémon – Basic,Raio Preto
43.82,Luta,Pokeball Foil,Pokémon – Basic,Raio Preto
20.9,Luta,Foil,Pokémon – Basic,Raio Preto
15.35,Luta,Normal,Pokémon – Basic,Raio Preto
20.38,Luta,Foil,Pokémon – Basic,Raio Preto
49.53,Luta,Pokeball Foil,Pokémon – Basic,Raio Preto
33.35,Luta,Reverse Foil,Pokémon – Basic,Raio Preto
38.19,Luta,Reverse Foil,Pokémon – Basic,Raio Preto
29.84,Luta,Foil,Pokémon – Basic,Raio Preto
39.94,Luta,Reverse Foil,Pokémon – Basic,Raio Preto
20.48,Luta,Foil,Pokémon – Basic,Raio Preto
45.96,Luta,Pokeball Foil,Pokémon – Basic,Raio Preto
28.84,Luta,Foil,Pokémon – Basic,Raio Preto
37.37,Luta,Reverse Foil,Pokémon – Basic,Raio Preto
27.7,Luta,Foil,Pokémon – Basic,Raio Preto
11.65,Luta,Normal,Pokémon – Basic,Raio Preto
25.3,Luta,Foil,Pokémon – Basic,Raio Preto
28.36,Luta,Foil,Pokémon – Basic,Raio Preto
27.91,Luta,Foil,Pokémon – Basic,Raio Preto
40.91,Luta,Reverse Foil,Pokémon – Basic,Raio Preto
32.3,Luta,Reverse Foil,Pokémon – Basic,Raio Preto
6.23,Luta,Normal,Pokémon – Basic,Raio Preto
23.77,Luta,Foil,Pokémon – Basic,Raio Preto
15.55,Luta,Normal,Pokémon – Basic,Raio Preto
19.44,Luta,Foil,Pokémon – Basic,Raio Preto
19.17,Luta,Foil,Pokémon – Basic,Raio Preto
24.67,Luta,Foil,Pokémon – Basic,Raio Preto
1.43,Luta,Normal,Pokémon – Basic,Raio Preto
12.77,Luta,Normal,Pokémon – Basic,Raio Preto
25.22,Luta,Foil,Pokémon – Basic,Raio Preto
12.49,Luta,Normal,Pokémon – Basic,Raio Preto
3.14,Luta,Normal,Pokémon – Basic,Raio Preto
29.12,Luta,Foil,Pokémon – Basic,Raio Preto
33.35,Luta,Reverse Foil,Pokémon – Basic,Raio Preto
34.86,Luta,Reverse Foil,Pokémon – Basic,Raio Preto
43.78,Luta,Pokeball Foil,Pokémon – Basic,Raio Preto
9.33,Luta,Normal,Pokémon – Basic,Raio Preto
14.95,Luta,Normal,Pokémon – Basic,Raio Preto
7.5,Luta,Normal,Pokémon – Basic,Raio Preto
2.83,Luta,Normal,Pokémon – Basic,Raio Preto
29.81,Luta,Foil,Pokémon – Basic,Raio Preto
3.29,Luta,Normal,Pokémon – Basic,Raio Preto
28.12,Luta,Foil,Pokémon – Basic,Raio Preto
5.51,Luta,Normal,Pokémon – Basic,Raio Preto
24.91,Luta,Foil,Pokémon – Basic,Raio Preto
4.61,Luta,Normal,Pokémon – Basic,Raio Preto
18.46,Luta,Normal,Pokémon – Basic,Raio Preto
1.19,Luta,Normal,Pokémon – Basic,Raio Preto
33.91,Luta,Reverse Foil,Pokémon – Basic,Raio Preto
0.75,Luta,Normal,Pokémon – Basic,Raio Preto
16.47,Luta,Normal,Pokémon – Basic,Raio Preto
37.3,Luta,Reverse Foil,Pokémon – Basic,Raio Preto
20.03,Luta,Foil,Pokémon – Basic,Raio Preto
5.59,Luta,Normal,Pokémon – Basic,Raio Preto
30.32,Luta,Foil,Pokémon – Basic,Raio Preto
44.98,Luta,Pokeball Foil,Pokémon – Basic,Raio Preto
47.86,Luta,Pokeball Foil,Pokémon – Basic,Raio Preto
44.45,Luta,Pokeball Foil,Pokémon – Basic,Raio Preto
31.17,Luta,Foil,Pokémon – Basic,Raio Preto
42.67,Luta,Pokeball Foil,Pokémon – Basic,Raio Preto
40.01,Luta,Reverse Foil,Pokémon – Basic,Raio Preto
24.55,Luta,Foil,Pokémon – Basic,Raio Preto
48.46,Luta,Pokeball Foil,Pokémon – Basic,Raio Preto
43.91,Luta,Pokeball Foil,Pokémon – Basic,Raio Preto
24.19,Luta,Foil,Pokémon – Basic,Raio Preto
8.51,Luta,Normal,Pokémon – Basic,Raio Preto
15.99,Luta,Normal,Pokémon – Basic,Raio Preto
32.51,Luta,Reverse Foil,Pokémon – Basic,Raio Preto
15.51,Luta,Normal,Pokémon – Basic,Raio Preto
11.14,Luta,Normal,Pokémon – Basic,Raio Preto
31.09,Luta,Foil,Pokémon – Basic,Raio Preto
39.48,Luta,Reverse Foil,Pokémon – Basic,Raio Preto
41.47,Luta,Reverse Foil,Pokémon – Basic,Raio Preto
42.48,Luta,Pokeball Foil,Pokémon – Basic,Raio Preto
32.61,Luta,Reverse Foil,Pokémon – Basic,Raio Preto
2.45,Luta,Normal,Pokémon – Basic,Raio Preto
1.37,Luta,Normal,Pokémon – Basic,Raio Preto
28.33,Luta,Foil,Pokémon – Basic,Raio Preto
49.63,Luta,Pokeball Foil,Pokémon – Basic,Raio Preto
18.65,Luta,Normal,Pokémon – Basic,Raio Preto
40.47,Luta,Reverse Foil,Pokémon – Basic,Raio Preto
40.47,Luta,Reverse Foil,Pokémon – Basic,Raio Preto
48.35,Luta,Pokeball Foil,Pokémon – Basic,Raio Preto
16.32,Luta,Normal,Pokémon – Basic,Raio Preto
29.98,Luta,Foil,Pokémon – Basic,Raio Preto
3.56,Luta,Normal,Pokémon – Basic,Raio Preto
20.22,Luta,Foil,Pokémon – Basic,Raio Preto
43.04,Luta,Pokeball Foil,Pokémon – Basic,Raio Preto
7.59,Luta,Normal,Pokémon – Basic,Raio Preto
38.27,Luta,Reverse Foil,Pokémon – Basic,Raio Preto
0.31,Luta,Normal,Pokémon – Basic,Raio Preto
15.27,Luta,Normal,Pokémon – Basic,Raio Preto
11.39,Luta,Normal,Pokémon – Basic,Raio Preto
35.7,Luta,Reverse Foil,Pokémon – Basic,Raio Preto
14.33,Luta,Normal,Pokémon – Basic,Raio Preto
7.81,Luta,Normal,Pokémon – Basic,Raio Preto
65.93,Água,Reverse Foil,Pokémon – Basic,Raio Preto
93.11,Água,Pokeball Foil,Pokémon – Basic,Raio Preto
38.74,Água,Foil,Pokémon – Basic,Raio Preto
43.04,Água,Foil,Pokémon – Basic,Raio Preto
22.44,Água,Normal,Pokémon – Basic,Raio Preto
64.27,Água,Reverse Foil,Pokémon – Basic,Raio Preto
49.52,Água,Foil,Pokémon – Basic,Raio Preto
68.37,Água,Reverse Foil,Pokémon – Basic,Raio Preto
89.57,Água,Pokeball Foil,Pokémon – Basic,Raio Preto
63.86,Água,Reverse Foil,Pokémon – Basic,Raio Preto
36.63,Água,Foil,Pokémon – Basic,Raio Preto
78.75,Água,Reverse Foil,Pokémon – Basic,Raio Preto
55.04,Água,Foil,Pokémon – Basic,Raio Preto
30.05,Água,Normal,Pokémon – Basic,Raio Preto
74.91,Água,Reverse Foil,Pokémon – Basic,Raio Preto
94.86,Água,Pokeball Foil,Pokémon – Basic,Raio Preto
38.55,Água,Foil,Pokémon – Basic,Raio Preto
71.7,Água,Reverse Foil,Pokémon – Basic,Raio Preto
35.32,Água,Normal,Pokémon – Basic,Raio Preto
56.48,Água,Foil,Pokémon – Basic,Raio Preto
53.48,Água,Foil,Pokémon – Basic,Raio Preto
68.06,Água,Reverse Foil,Pokémon – Basic,Raio Preto
85.06,Água,Pokeball Foil,Pokémon – Basic,Raio Preto
48.11,Água,Foil,Pokémon – Basic,Raio Preto
23.94,Água,Normal,Pokémon – Basic,Raio Preto
23.34,Água,Normal,Pokémon – Basic,Raio Preto
73.57,Água,Reverse Foil,Pokémon – Basic,Raio Preto
50.97,Água,Foil,Pokémon – Basic,Raio Preto
38.34,Água,Foil,Pokémon – Basic,Raio Preto
46.65,Água,Foil,Pokémon – Basic,Raio Preto
37.32,Água,Foil,Pokémon – Basic,Raio Preto
83.58,Água,Pokeball Foil,Pokémon – Basic,Raio Preto
82.57,Água,Pokeball Foil,Pokémon – Basic,Raio Preto
75.08,Água,Reverse Foil,Pokémon – Basic,Raio Preto
58.52,Água,Foil,Pokémon – Basic,Raio Preto
36.78,Água,Foil,Pokémon – Basic,Raio Preto
70.99,Água,Reverse Foil,Pokémon – Basic,Raio Preto
70.97,Água,Reverse Foil,Pokémon – Basic,Raio Preto
89.25,Água,Pokeball Foil,Pokémon – Basic,Raio Preto
92.71,Água,Pokeball Foil,Pokémon – Basic,Raio Preto
66.48,Água,Reverse Foil,Pokémon – Basic,Raio Preto
72.86,Água,Reverse Foil,Pokémon – Basic,Raio Preto
79.18,Água,Reverse Foil,Pokémon – Basic,Raio Preto
165.3,Água,Pokeball Foil,Pokémon – Basic,Raio Preto
60.1,Água,Normal,Pokémon – Basic,Raio Preto
134.72,Água,Reverse Foil,Pokémon – Basic,Raio Preto
48.13,Água,Normal,Pokémon – Basic,Raio Preto
96.37,Água,Foil,Pokémon – Basic,Raio Preto
189.59,Água,Pokeball Foil,Pokémon – Basic,Raio Preto
71.45,Água,Normal,Pokémon – Basic,Raio Preto
127.92,Água,Reverse Foil,Pokémon – Basic,Raio Preto
162.89,Água,Pokeball Foil,Pokémon – Basic,Raio Preto
14.48,Água,Normal,Pokémon – Basic,Raio Preto
178.42,Água,Pokeball Foil,Pokémon – Basic,Raio Preto
87.73,Água,Foil,Pokémon – Basic,Raio Preto
139.23,Água,Reverse Foil,Pokémon – Basic,Raio Preto
150.98,Água,Reverse Foil,Pokémon – Basic,Raio Preto
167.2,Água,Pokeball Foil,Pokémon – Basic,Raio Preto
156.67,Água,Reverse Foil,Pokémon – Basic,Raio Preto
66.43,Água,Normal,Pokémon – Basic,Raio Preto
24.6,Água,Normal,Pokémon – Basic,Raio Preto
92.52,Água,Foil,Pokémon – Basic,Raio Preto
56.64,Água,Normal,Pokémon – Basic,Raio Preto
14.65,Água,Normal,Pokémon – Basic,Raio Preto
34.42,Água,Normal,Pokémon – Basic,Raio Preto
112.95,Água,Foil,Pokémon – Basic,Raio Preto
127.67,Água,Reverse Foil,Pokémon – Basic,Raio Preto
181.48,Água,Pokeball Foil,Pokémon – Basic,Raio Preto
58.32,Água,Normal,Pokémon – Basic,Raio Preto
59.44,Água,Normal,Pokémon – Basic,Raio Preto
111.64,Água,Foil,Pokémon – Basic,Raio Preto
63.04,Água,Normal,Pokémon – Basic,Raio Preto
54.33,Água,Normal,Pokémon – Basic,Raio Preto
135.47,Água,Reverse Foil,Pokémon – Basic,Raio Preto
54.52,Água,Normal,Pokémon – Basic,Raio Preto
86.55,Água,Foil,Pokémon – Basic,Raio Preto
124.43,Água,Reverse Foil,Pokémon – Basic,Raio Preto
104.41,Água,Foil,Pokémon – Basic,Raio Preto
165.67,Água,Pokeball Foil,Pokémon – Basic,Raio Preto
41.72,Água,Normal,Pokémon – Basic,Raio Preto
9.02,Água,Normal,Pokémon – Basic,Raio Preto
163.99,Água,Pokeball Foil,Pokémon – Basic,Raio Preto
165.45,Água,Pokeball Foil,Pokémon – Basic,Raio Preto
1.2,Água,Normal,Pokémon – Basic,Raio Preto
83.43,Água,Foil,Pokémon – Basic,Raio Preto
121.31,Água,Reverse Foil,Pokémon – Basic,Raio Preto
31.13,Água,Normal,Pokémon – Basic,Raio Preto
85.8,Água,Foil,Pokémon – Basic,Raio Preto
34.98,Água,Normal,Pokémon – Basic,Raio Preto
169.76,Água,Pokeball Foil,Pokémon – Basic,Raio Preto
118.71,Água,Foil,Pokémon – Basic,Raio Preto
126.55,Água,Reverse Foil,Pokémon – Basic,Raio Preto
86.79,Água,Foil,Pokémon – Basic,Raio Preto
21.43,Água,Normal,Pokémon – Basic,Raio Preto
51.84,Água,Normal,Pokémon – Basic,Raio Preto
138.43,Água,Reverse Foil,Pokémon – Basic,Raio Preto
59.57,Água,Normal,Pokémon – Basic,Raio Preto
12.64,Água,Normal,Pokémon – Basic,Raio Preto
179.81,Água,Pokeball Foil,Pokémon – Basic,Raio Preto
81.86,Água,Foil,Pokémon – Basic,Raio Preto
143.63,Água,Reverse Foil,Pokémon – Basic,Raio Preto
155.31,Água,Reverse Foil,Pokémon – Basic,Raio Preto
178.8,Água,Pokeball Foil,Pokémon – Basic,Raio Preto
184.6,Água,Pokeball Foil,Pokémon – Basic,Raio Preto
5.83,Água,Normal,Pokémon – Basic,Raio Preto
157.27,Água,Reverse Foil,Pokémon – Basic,Raio Preto
62.19,Água,Normal,Pokémon – Basic,Raio Preto
62.33,Água,Normal,Pokémon – Basic,Raio Preto
33.63,Água,Normal,Pokémon – Basic,Raio Preto
122.37,Água,Reverse Foil,Pokémon – Basic,Raio Preto
25.62,Água,Normal,Pokémon – Basic,Raio Preto
20.15,Água,Normal,Pokémon – Basic,Raio Preto
186.29,Água,Pokeball Foil,Pokémon – Basic,Raio Preto
56.77,Água,Normal,Pokémon – Basic,Raio Preto
75.76,Água,Foil,Pokémon – Basic,Raio Preto
158.86,Água,Reverse Foil,Pokémon – Basic,Raio Preto
117.3,Água,Foil,Pokémon – Basic,Raio Preto
57.39,Água,Normal,Pokémon – Basic,Raio Preto
21.06,Água,Normal,Pokémon – Basic,Raio Preto
131.24,Água,Reverse Foil,Pokémon – Basic,Raio Preto
178.88,Água,Pokeball Foil,Pokémon – Basic,Raio Preto
119.73,Água,Reverse Foil,Pokémon – Basic,Raio Preto
113.51,Água,Foil,Pokémon – Basic,Raio Preto
116.05,Água,Foil,Pokémon – Basic,Raio Preto
119.64,Água,Reverse Foil,Pokémon – Basic,Raio Preto
5.7,Água,Normal,Pokémon – Basic,Raio Preto
161.53,Água,Reverse Foil,Pokémon – Basic,Raio Preto
180.52,Água,Pokeball Foil,Pokémon – Basic,Raio Preto
32.04,Água,Normal,Pokémon – Basic,Raio Preto
41.97,Água,Normal,Pokémon – Basic,Raio Preto
178.26,Água,Pokeball Foil,Pokémon – Basic,Raio Preto
119.34,Água,Reverse Foil,Pokémon – Basic,Raio Preto
31.72,Água,Normal,Pokémon – Basic,Raio Preto
89.76,Água,Foil,Pokémon – Basic,Raio Preto
10.24,Água,Normal,Pokémon – Basic,Raio Preto
18.56,Água,Normal,Pokémon – Basic,Raio Preto
134.62,Água,Reverse Foil,Pokémon – Basic,Raio Preto
158.38,Água,Reverse Foil,Pokémon – Basic,Raio Preto
1.86,Água,Normal,Pokémon – Basic,Raio Preto
109.04,Água,Foil,Pokémon – Basic,Raio Preto
34.19,Água,Normal,Pokémon – Basic,Raio Preto
172.0,Água,Pokeball Foil,Pokémon – Basic,Raio Preto
61.62,Água,Normal,Pokémon – Basic,Raio Preto
130.14,Água,Reverse Foil,Pokémon – Basic,Raio Preto
14.78,Água,Normal,Pokémon – Basic,Raio Preto
25.4,Água,Normal,Pokémon – Basic,Raio Preto
97.12,Água,Foil,Pokémon – Basic,Raio Preto
16.71,Água,Normal,Pokémon – Basic,Raio Preto
132.93,Água,Reverse Foil,Pokémon – Basic,Raio Preto
79.92,Raio,Foil,Pokémon – Basic,Raio Preto
67.74,Raio,Foil,Pokémon – Basic,Raio Preto
108.16,Raio,Reverse Foil,Pokémon – Basic,Raio Preto
85.69,Raio,Foil,Pokémon – Basic,Raio Preto
120.99,Raio,Pokeball Foil,Pokémon – Basic,Raio Preto
82.33,Raio,Foil,Pokémon – Basic,Raio Preto
69.68,Raio,Foil,Pokémon – Basic,Raio Preto
132.63,Raio,Pokeball Foil,Pokémon – Basic,Raio Preto
127.84,Raio,Pokeball Foil,Pokémon – Basic,Raio Preto
97.56,Raio,Reverse Foil,Pokémon – Basic,Raio Preto
67.63,Raio,Foil,Pokémon – Basic,Raio Preto
107.02,Raio,Reverse Foil,Pokémon – Basic,Raio Preto
124.04,Raio,Pokeball Foil,Pokémon – Basic,Raio Preto
82.07,Raio,Foil,Pokémon – Basic,Raio Preto
71.71,Raio,Foil,Pokémon – Basic,Raio Preto
40.78,Raio,Reverse Foil,Pokémon – Basic,Raio Preto
30.68,Raio,Foil,Pokémon – Basic,Raio Preto
0.41,Raio,Normal,Pokémon – Basic,Raio Preto
49.29,Raio,Pokeball Foil,Pokémon – Basic,Raio Preto
6.57,Raio,Normal,Pokémon – Basic,Raio Preto
18.89,Raio,Normal,Pokémon – Basic,Raio Preto
46.34,Raio,Pokeball Foil,Pokémon – Basic,Raio Preto
45.05,Raio,Pokeball Foil,Pokémon – Basic,Raio Preto
5.29,Raio,Normal,Pokémon – Basic,Raio Preto
13.55,Raio,Normal,Pokémon – Basic,Raio Preto
11.09,Raio,Normal,Pokémon – Basic,Raio Preto
1.85,Raio,Normal,Pokémon – Basic,Raio Preto
13.32,Raio,Normal,Pokémon – Basic,Raio Preto
30.02,Raio,Foil,Pokémon – Basic,Raio Preto
1.91,Raio,Normal,Pokémon – Basic,Raio Preto
38.44,Raio,Reverse Foil,Pokémon – Basic,Raio Preto
4.95,Raio,Normal,Pokémon – Basic,Raio Preto
11.88,Raio,Normal,Pokémon – Basic,Raio Preto
46.08,Raio,Pokeball Foil,Pokémon – Basic,Raio Preto
42.21,Raio,Reverse Foil,Pokémon – Basic,Raio Preto
28.03,Raio,Foil,Pokémon – Basic,Raio Preto
27.57,Raio,Foil,Pokémon – Basic,Raio Preto
11.95,Raio,Normal,Pokémon – Basic,Raio Preto
27.4,Raio,Foil,Pokémon – Basic,Raio Preto
29.73,Raio,Foil,Pokémon – Basic,Raio Preto
43.46,Raio,Pokeball Foil,Pokémon – Basic,Raio Preto
49.17,Raio,Pokeball Foil,Pokémon – Basic,Raio Preto
